The domain model 'ir' describes the core structural elements and their relationships within the system.

The model defines 103 main class(es).

'ir_ocl_OclAnyLibElement' represents an important domain concept.
It does not declare any attributes.

'OclExpression' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_LetExp' represents an important domain concept.
It does not declare any attributes.

'Operation' represents an important domain concept.
It does not declare any attributes.

'PropertyFeatureRef' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_CallExp' represents an important domain concept.
It does not declare any attributes.

'ocl_ir_OperationFeatureRef' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_SetLiteralExp' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_Iterator' represents an important domain concept.
It does not declare any attributes.

'Constraint' represents an important domain concept.
It does not declare any attributes.

'ir_Operation' represents an important domain concept.
It does not declare any attributes.

'ir_DerivedPropertyRef' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_RealLiteralExp' represents an important domain concept.
It has one attribute: 'value', which is of type str.

'CallExp' represents an important domain concept.
It does not declare any attributes.

'ir_EPackage' represents an important domain concept.
It does not declare any attributes.

'ir_EFEnum' represents an important domain concept.
It does not declare any attributes.

'TypeRef' represents an important domain concept.
It does not declare any attributes.

'TuplePart' represents an important domain concept.
It does not declare any attributes.

'CollectionLiteralExp' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_OclOperation' represents an important domain concept.
It does not declare any attributes.

'ir_EFPrimitiveType' represents an important domain concept.
It has one attribute: 'name', which is of type str.

'ir_ocl_VarExp' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_ModelElement' represents an important domain concept.
It does not declare any attributes.

'ir_AbstractFunction' represents an important domain concept.
It has one attribute: 'name', which is of type str.

'ir_SequenceTypeRef' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_PropertyCallExp' represents an important domain concept.
It has one attribute: 'name', which is of type str.

'FeatureRef' represents an important domain concept.
It does not declare any attributes.

'ir_MetaTypeRef' represents an important domain concept.
It does not declare any attributes.

'ir_Parameter' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_TupleLiteralExp' represents an important domain concept.
It does not declare any attributes.

'ir_TypeRef' represents an important domain concept.
It does not declare any attributes.

'ir_DefinedOperationRef' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_IterateExp' represents an important domain concept.
It does not declare any attributes.

'ir_EFClass' represents an important domain concept.
It does not declare any attributes.

'ocl_ir_EFClass' represents an important domain concept.
It does not declare any attributes.

'ocl_ir_VariableDeclaration' represents an important domain concept.
It does not declare any attributes.

'ir_BuiltinPropertyRef' represents an important domain concept.
It does not declare any attributes.

'ocl_ir_PropertyFeatureRef' represents an important domain concept.
It does not declare any attributes.

'ir_MetamodelFeatureRef' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_TuplePart' represents an important domain concept.
It has one attribute: 'name', which is of type str.

'ir_TupleTypeElement' represents an important domain concept.
It has one attribute: 'name', which is of type str.

'ir_TypedElement' represents an important domain concept.
It does not declare any attributes.

'AbstractFunction' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_OperationCallExp' represents an important domain concept.
It has one attribute: 'name', which is of type str.

'ir_ocl_SequenceLiteralExp' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_BagLiteralExp' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_LoopExp' represents an important domain concept.
It does not declare any attributes.

'LiteralExp' represents an important domain concept.
It does not declare any attributes.

'EFType' represents an important domain concept.
It does not declare any attributes.

'ir_TupleFieldRef' represents an important domain concept.
It has one attribute: 'name', which is of type str.

'ocl_ir_MetaTypeRef' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_EnumLiteralExp' represents an important domain concept.
It does not declare any attributes.

'ir_DerivedProperty' represents an important domain concept.
It does not declare any attributes.

'ir_EFPackage' represents an important domain concept.
It does not declare any attributes.

'ir_InvalidTypeRef' represents an important domain concept.
It does not declare any attributes.

'ir_EFTupleType' represents an important domain concept.
It has one attribute: 'id', which is of type str.

'ir_BuiltinOperationRef' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_IfExp' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_OclInvalid' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_BooleanLiteralExp' represents an important domain concept.
It has one attribute: 'value', which is of type bool.

'ir_ocl_IteratorExp' represents an important domain concept.
It has one attribute: 'name', which is of type str.

'ir_SetTypeRef' represents an important domain concept.
It does not declare any attributes.

'ir_EStructuralFeature' represents an important domain concept.
It does not declare any attributes.

'ir_EClass' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_OclExpression' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_CollectionLiteralExp' represents an important domain concept.
It does not declare any attributes.

'CollectionTypeRef' represents an important domain concept.
It does not declare any attributes.

'VariableDeclaration' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_OclInvariant' represents an important domain concept.
It does not declare any attributes.

'ir_Constraint' represents an important domain concept.
It has one attribute: 'name', which is of type str.

'ir_EEnum' represents an important domain concept.
It does not declare any attributes.

'ocl_ir_EFTupleType' represents an important domain concept.
It does not declare any attributes.

'ir_CollectionTypeRef' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_LiteralExp' represents an important domain concept.
It does not declare any attributes.

'ir_VariableDeclaration' represents an important domain concept.
It has one attribute: 'name', which is of type str.

'OperationFeatureRef' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_OclDerivedProperty' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_CollectionCallExp' represents an important domain concept.
It has one attribute: 'name', which is of type str.

'ir_FeatureRef' represents an important domain concept.
It does not declare any attributes.

'ir_OrderedSetTypeRef' represents an important domain concept.
It does not declare any attributes.

'ocl_ir_TypeRef' represents an important domain concept.
It does not declare any attributes.

'ir_EFEnumLiteral' represents an important domain concept.
It has one attribute: 'name', which is of type str.

'ir_EFMetamodel' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_StringLiteralExp' represents an important domain concept.
It has one attribute: 'value', which is of type str.

'ir_ocl_OrderedSetLiteralExp' represents an important domain concept.
It does not declare any attributes.

'ir_BagTypeRef' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_UnsupportedExp' represents an important domain concept.
It has the following attributes: 'reason', which is of type str; 'description', which is of type str.

'DerivedProperty' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_OperatorCallExp' represents an important domain concept.
It has one attribute: 'operator', which is of type str.

'ir_ocl_WithContextVariable' represents an important domain concept.
It does not declare any attributes.

'ir_PropertyFeatureRef' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_AbstractOperationCallExp' represents an important domain concept.
It does not declare any attributes.

'LoopExp' represents an important domain concept.
It does not declare any attributes.

'ir_OperationFeatureRef' represents an important domain concept.
It does not declare any attributes.

'TypedElement' represents an important domain concept.
It does not declare any attributes.

'ir_Specification' represents an important domain concept.
It does not declare any attributes.

'ocl_WithContextVariable' represents an important domain concept.
It does not declare any attributes.

'Iterator' represents an important domain concept.
It does not declare any attributes.

'AbstractOperationCallExp' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_OclUndefined' represents an important domain concept.
It does not declare any attributes.

'ocl_ir_EFEnumLiteral' represents an important domain concept.
It does not declare any attributes.

'ir_ocl_IntegerLiteralExp' represents an important domain concept.
It has one attribute: 'value', which is of type str.

'ir_EFType' represents an important domain concept.
It does not declare any attributes.

Enumerations define attributes whose values are restricted to a fixed set of well-defined literals.
The enumeration 'OperatorKind' defines the following possible values: 'GREATER', 'MINUS', 'OR', 'MUL', 'DISTINCT', 'PLUS', 'EQUAL', 'XOR', 'IMPLIES', 'NOT', 'AND', 'LESS', 'GREATER_OR_EQUAL', 'DIV', 'LESS_OR_EQUAL'.

The model also captures inheritance relationships between classes.
The class 'ir_AbstractFunction' is a specialization of 'TypedElement'.
The class 'ir_DerivedProperty' is a specialization of 'AbstractFunction'.
The class 'ir_Operation' is a specialization of 'AbstractFunction'.
The class 'ir_OperationFeatureRef' is a specialization of 'FeatureRef'.
The class 'ir_BuiltinOperationRef' is a specialization of 'OperationFeatureRef'.
The class 'ir_DefinedOperationRef' is a specialization of 'OperationFeatureRef'.
The class 'ir_PropertyFeatureRef' is a specialization of 'FeatureRef'.
The class 'ir_TupleFieldRef' is a specialization of 'PropertyFeatureRef'.
The class 'ir_DerivedPropertyRef' is a specialization of 'PropertyFeatureRef'.
The class 'ir_BuiltinPropertyRef' is a specialization of 'PropertyFeatureRef'.
The class 'ir_MetamodelFeatureRef' is a specialization of 'PropertyFeatureRef'.
The class 'ir_Parameter' is a specialization of 'VariableDeclaration'.
The class 'ir_EFClass' is a specialization of 'EFType'.
The class 'ir_EFPrimitiveType' is a specialization of 'EFType'.
The class 'ir_EFEnum' is a specialization of 'EFType'.
The class 'ir_EFTupleType' is a specialization of 'EFType'.
The class 'ir_MetaTypeRef' is a specialization of 'TypeRef'.
The class 'ir_InvalidTypeRef' is a specialization of 'TypeRef'.
The class 'ir_CollectionTypeRef' is a specialization of 'TypeRef'.
The class 'ir_SetTypeRef' is a specialization of 'CollectionTypeRef'.
The class 'ir_SequenceTypeRef' is a specialization of 'CollectionTypeRef'.
The class 'ir_BagTypeRef' is a specialization of 'CollectionTypeRef'.
The class 'ir_OrderedSetTypeRef' is a specialization of 'CollectionTypeRef'.
The class 'ir_ocl_OclInvariant' is a specialization of 'Constraint'.
The class 'ir_ocl_OclInvariant' is a specialization of 'ocl_WithContextVariable'.
The class 'ir_ocl_OclDerivedProperty' is a specialization of 'DerivedProperty'.
The class 'ir_ocl_OclDerivedProperty' is a specialization of 'ocl_WithContextVariable'.
The class 'ir_ocl_OclOperation' is a specialization of 'Operation'.
The class 'ir_ocl_OclOperation' is a specialization of 'ocl_WithContextVariable'.
The class 'ir_ocl_ModelElement' is a specialization of 'OclExpression'.
The class 'ir_ocl_CallExp' is a specialization of 'OclExpression'.
The class 'ir_ocl_AbstractOperationCallExp' is a specialization of 'CallExp'.
The class 'ir_ocl_OperationCallExp' is a specialization of 'AbstractOperationCallExp'.
The class 'ir_ocl_PropertyCallExp' is a specialization of 'CallExp'.
The class 'ir_ocl_CollectionCallExp' is a specialization of 'AbstractOperationCallExp'.
The class 'ir_ocl_LoopExp' is a specialization of 'CallExp'.
The class 'ir_ocl_IteratorExp' is a specialization of 'LoopExp'.
The class 'ir_ocl_IterateExp' is a specialization of 'LoopExp'.
The class 'ir_ocl_Iterator' is a specialization of 'VariableDeclaration'.
The class 'ir_ocl_IfExp' is a specialization of 'OclExpression'.
The class 'ir_ocl_LetExp' is a specialization of 'OclExpression'.
The class 'ir_ocl_OperatorCallExp' is a specialization of 'CallExp'.
The class 'ir_ocl_VarExp' is a specialization of 'OclExpression'.
