The domain model 'table' describes the core structural elements and their relationships within the system.

The model defines 88 main class(es).

'table_DTableElement' represents an important domain concept.
It does not declare any attributes.

'table_description_CrossTableDescription' represents an important domain concept.
It does not declare any attributes.

'table_description_CreateLineTool' represents an important domain concept.
It does not declare any attributes.

'table_description_TableNavigationDescription' represents an important domain concept.
It does not declare any attributes.

'table_description_TableCreationDescription' represents an important domain concept.
It does not declare any attributes.

'description_StyleUpdater' represents an important domain concept.
It does not declare any attributes.

'DSemanticDecorator' represents an important domain concept.
It does not declare any attributes.

'CreateTool' represents an important domain concept.
It does not declare any attributes.

'description_AbstractVariable' represents an important domain concept.
It does not declare any attributes.

'table_description_BackgroundConditionalStyle' represents an important domain concept.
It has one attribute: 'predicateExpression', which is of type str.

'RepresentationElementMapping' represents an important domain concept.
It does not declare any attributes.

'FeatureColumnMapping' represents an important domain concept.
It does not declare any attributes.

'TableTool' represents an important domain concept.
It does not declare any attributes.

'IntersectionMapping' represents an important domain concept.
It does not declare any attributes.

'DTableElement' represents an important domain concept.
It does not declare any attributes.

'table_description_DeleteLineTool' represents an important domain concept.
It does not declare any attributes.

'description_CellUpdater' represents an important domain concept.
It does not declare any attributes.

'description_DocumentedElement' represents an important domain concept.
It does not declare any attributes.

'table_description_EditionTableDescription' represents an important domain concept.
It does not declare any attributes.

'ElementColumnMapping' represents an important domain concept.
It does not declare any attributes.

'description_RepresentationDescription' represents an important domain concept.
It does not declare any attributes.

'description_TableTool' represents an important domain concept.
It does not declare any attributes.

'tool_VariableContainer' represents an important domain concept.
It does not declare any attributes.

'DRepresentationElement' represents an important domain concept.
It does not declare any attributes.

'DColumn' represents an important domain concept.
It does not declare any attributes.

'ForegroundStyleDescription' represents an important domain concept.
It does not declare any attributes.

'BackgroundStyleDescription' represents an important domain concept.
It does not declare any attributes.

'table_description_ForegroundConditionalStyle' represents an important domain concept.
It has one attribute: 'predicateExpression', which is of type str.

'table_LineContainer' represents an important domain concept.
It does not declare any attributes.

'CellUpdater' represents an important domain concept.
It does not declare any attributes.

'table_description_TableVariable' represents an important domain concept.
It has one attribute: 'documentation', which is of type str.

'ForegroundConditionalStyle' represents an important domain concept.
It does not declare any attributes.

'table_DTargetColumn' represents an important domain concept.
It does not declare any attributes.

'RepresentationNavigationDescription' represents an important domain concept.
It does not declare any attributes.

'tool_RepresentationNavigationDescription' represents an important domain concept.
It does not declare any attributes.

'DeleteTool' represents an important domain concept.
It does not declare any attributes.

'LabelEditTool' represents an important domain concept.
It does not declare any attributes.

'CreateCrossColumnTool' represents an important domain concept.
It does not declare any attributes.

