The domain model 'sastm' describes the core structural elements and their relationships within the system.

The model defines 319 main class(es).

'sastm_RDBChar' represents an important domain concept.
It does not declare any attributes.

'gastm_NameSpaceDefinition' represents an important domain concept.
It does not declare any attributes.

'gastm_Negate' represents an important domain concept.
It does not declare any attributes.

'gastm_StorageSpecification' represents an important domain concept.
It does not declare any attributes.

'sastm_RDBString' represents an important domain concept.
It does not declare any attributes.

'gastm_Dimension' represents an important domain concept.
It does not declare any attributes.

'gastm_BitLiteral' represents an important domain concept.
It does not declare any attributes.

'sastm_RDBVarchar' represents an important domain concept.
It does not declare any attributes.

'gastm_UnaryPlus' represents an important domain concept.
It does not declare any attributes.

'LabelType' represents an important domain concept.
It does not declare any attributes.

'gastm_BitFieldDefinition' represents an important domain concept.
It does not declare any attributes.

'gastm_NamedTypeReference' represents an important domain concept.
It does not declare any attributes.

'sastm_RDBDate' represents an important domain concept.
It does not declare any attributes.

'UnaryOperator' represents an important domain concept.
It does not declare any attributes.

'NamedType' represents an important domain concept.
It does not declare any attributes.

'DerivesFrom' represents an important domain concept.
It does not declare any attributes.

'gastm_Not' represents an important domain concept.
It does not declare any attributes.

'sastm_RDBCheckConstraint' represents an important domain concept.
It has the following attributes: 'RDBConstraintType', which is of type str; 'RDBConstraintText', which is of type str.

'sastm_RDBRaw' represents an important domain concept.
It does not declare any attributes.

'CatchBlock' represents an important domain concept.
It does not declare any attributes.

'gastm_AnnotationExpression' represents an important domain concept.
It does not declare any attributes.

'sastm_RDBRowid' represents an important domain concept.
It does not declare any attributes.

'gastm_Deref' represents an important domain concept.
It does not declare any attributes.

'sastm_RDBRefIntegrity' represents an important domain concept.
It does not declare any attributes.

'gastm_BitNot' represents an important domain concept.
It does not declare any attributes.

'RDBConstraint' represents an important domain concept.
It does not declare any attributes.

'sastm_RDBTimestamp' represents an important domain concept.
It does not declare any attributes.

'gastm_GlobalScope' represents an important domain concept.
It does not declare any attributes.

'sastm_RDBDatabaseDefinition' represents an important domain concept.
It does not declare any attributes.

'sastm_RDBUniqueKey' represents an important domain concept.
It does not declare any attributes.

'gastm_EnumType' represents an important domain concept.
It does not declare any attributes.

'sastm_RDBClob' represents an important domain concept.
It does not declare any attributes.

'gastm_AddressOf' represents an important domain concept.
It does not declare any attributes.

'sastm_RDBBoolean' represents an important domain concept.
It does not declare any attributes.

'gastm_VariableCatchBlock' represents an important domain concept.
It does not declare any attributes.

'sastm_RDBConnectStatement' represents an important domain concept.
It does not declare any attributes.

'sastm_RDBBlob' represents an important domain concept.
It does not declare any attributes.

'gastm_Decrement' represents an important domain concept.
It does not declare any attributes.

'GASTMSourceObject' represents an important domain concept.
It does not declare any attributes.

'gastm_Increment' represents an important domain concept.
It does not declare any attributes.

'sastm_RDBBFile' represents an important domain concept.
It does not declare any attributes.

'SourceLocation' represents an important domain concept.
It does not declare any attributes.

'gastm_DeleteStatement' represents an important domain concept.
It does not declare any attributes.

'gastm_PostIncrement' represents an important domain concept.
It does not declare any attributes.

'sastm_RDBNClob' represents an important domain concept.
It does not declare any attributes.

'gastm_AccessKind' represents an important domain concept.
It does not declare any attributes.

'gastm_LabelDefinition' represents an important domain concept.
It does not declare any attributes.

'gastm_ThrowStatement' represents an important domain concept.
It does not declare any attributes.

'gastm_PostDecrement' represents an important domain concept.
It does not declare any attributes.

'gastm_SourceFile' represents an important domain concept.
It has one attribute: 'pathName', which is of type str.

'sastm_RDBDeleteStatement' represents an important domain concept.
It does not declare any attributes.

'gastm_Expression' represents an important domain concept.
It does not declare any attributes.

'gastm_Add' represents an important domain concept.
It does not declare any attributes.

'Scope' represents an important domain concept.
It does not declare any attributes.

'GASTMSyntaxObject' represents an important domain concept.
It does not declare any attributes.

'sastm_RDBCloseCursorStatement' represents an important domain concept.
It does not declare any attributes.

'gastm_Multiply' represents an important domain concept.
It does not declare any attributes.

'gastm_Subtract' represents an important domain concept.
It does not declare any attributes.

'gastm_DeclarationOrDefinitionStatement' represents an important domain concept.
It does not declare any attributes.

'sastm_RDBHostVariableExpression' represents an important domain concept.
It does not declare any attributes.

'sastm_RDBSelectStatement' represents an important domain concept.
It does not declare any attributes.

'gastm_Project' represents an important domain concept.
It does not declare any attributes.

'gastm_Modulus' represents an important domain concept.
It does not declare any attributes.

'gastm_NameSpaceType' represents an important domain concept.
It does not declare any attributes.

'gastm_Divide' represents an important domain concept.
It does not declare any attributes.

'sastm_RDBInsertStatement' represents an important domain concept.
It does not declare any attributes.

'gastm_PreprocessorElement' represents an important domain concept.
It does not declare any attributes.

'gastm_DefinitionObject' represents an important domain concept.
It does not declare any attributes.

'gastm_And' represents an important domain concept.
It does not declare any attributes.

'gastm_QualifiedIdentifierReference' represents an important domain concept.
It does not declare any attributes.

'gastm_Exponent' represents an important domain concept.
It does not declare any attributes.

'gastm_Equal' represents an important domain concept.
It does not declare any attributes.

'gastm_NameReference' represents an important domain concept.
It does not declare any attributes.

'NamedTypeDefinition' represents an important domain concept.
It does not declare any attributes.

'gastm_CompilationUnit' represents an important domain concept.
It has one attribute: 'language', which is of type str.

'gastm_Greater' represents an important domain concept.
It does not declare any attributes.

'gastm_Name' represents an important domain concept.
It has one attribute: 'nameString', which is of type str.

'gastm_Or' represents an important domain concept.
It does not declare any attributes.

'gastm_ExpressionStatement' represents an important domain concept.
It does not declare any attributes.

'gastm_ProgramScope' represents an important domain concept.
It does not declare any attributes.

'gastm_NotEqual' represents an important domain concept.
It does not declare any attributes.

