The domain model 'Activities' describes the core structural elements and their relationships within the system.

The model defines 94 main class(es).

'Activities_BasicActivities_Parameter' represents an important domain concept.
It has the following attributes: 'isException', which is of type bool; 'isStream', which is of type bool; 'effect', which is of type str.

'Activities_BasicActivities_RedefinableElement' represents an important domain concept.
It does not declare any attributes.

'FundamentalActivities_ActivityGroup' represents an important domain concept.
It does not declare any attributes.

'Activities_IntermediateActivities_JoinNode' represents an important domain concept.
It has one attribute: 'isCombineDuplicate', which is of type bool.

'Activities_FundamentalActivities_ActivityGroup' represents an important domain concept.
It does not declare any attributes.

'Class' represents an important domain concept.
It does not declare any attributes.

'Activities_StructuredActivities_LoopNode' represents an important domain concept.
It has one attribute: 'isTestedFirst', which is of type bool.

'Element' represents an important domain concept.
It does not declare any attributes.

'Activities_StructuredActivities_Clause' represents an important domain concept.
It does not declare any attributes.

'Activities_IntermediateActivities_ParameterSet' represents an important domain concept.
It does not declare any attributes.

'Activities_IntermediateActivities_Class' represents an important domain concept.
It does not declare any attributes.

'Activities_IntermediateActivities_ActivityPartition' represents an important domain concept.
It does not declare any attributes.

'Classifier' represents an important domain concept.
It does not declare any attributes.

'Activities_BasicActivities_ControlNode' represents an important domain concept.
It does not declare any attributes.

'ParameterSet' represents an important domain concept.
It does not declare any attributes.

'Activities_StructuredActivities_StructuredActivityNode' represents an important domain concept.
It has one attribute: 'mustIsolate', which is of type bool.

'Activities_ExtraStructuredActivities_Classifier' represents an important domain concept.
It does not declare any attributes.

'Activities_BasicActivities_Pin' represents an important domain concept.
It has one attribute: 'isControl', which is of type bool.

'IntermediateActivities_FinalNode' represents an important domain concept.
It does not declare any attributes.

'Activities_IntermediateActivities_FinalNode' represents an important domain concept.
It does not declare any attributes.

'NamedElement' represents an important domain concept.
It does not declare any attributes.

'ValueSpecification' represents an important domain concept.
It does not declare any attributes.

'Activities_IntermediateActivities_State' represents an important domain concept.
It does not declare any attributes.

'Variable' represents an important domain concept.
It does not declare any attributes.

'StructuredActivityNode' represents an important domain concept.
It does not declare any attributes.

'Activities_FundamentalActivities_Action' represents an important domain concept.
It has one attribute: 'isLocallyReentrant', which is of type bool.

'ObjectNode' represents an important domain concept.
It does not declare any attributes.

'BasicActivities_TypedElement' represents an important domain concept.
It does not declare any attributes.

'Activities_StructuredActivities_ExecutableNode' represents an important domain concept.
It does not declare any attributes.

'Activities_FundamentalActivities_NamedElement' represents an important domain concept.
It does not declare any attributes.

'Activities_ExtraStructuredActivities_ExceptionHandler' represents an important domain concept.
It does not declare any attributes.

'Activities_BasicActivities_ActivityEdge' represents an important domain concept.
It does not declare any attributes.

'BasicActivities_ControlNode' represents an important domain concept.
It does not declare any attributes.

'Activities_IntermediateActivities_DataStoreNode' represents an important domain concept.
It does not declare any attributes.

'FundamentalActivities_Action' represents an important domain concept.
It does not declare any attributes.

'Activities_ExtraStructuredActivities_ExpansionRegion' represents an important domain concept.
It has one attribute: 'mode', which is of type str.

'Activities_BasicActivities_TypedElement' represents an important domain concept.
It does not declare any attributes.

'ActivityEdge' represents an important domain concept.
It does not declare any attributes.

'InterruptibleActivityRegion' represents an important domain concept.
It does not declare any attributes.

'Activities_IntermediateActivities_DecisionNode' represents an important domain concept.
It does not declare any attributes.

'IntermediateActivities_Feature' represents an important domain concept.
It does not declare any attributes.

'Activities_IntermediateActivities_Feature' represents an important domain concept.
It does not declare any attributes.

'Activities_IntermediateActivities_Element' represents an important domain concept.
It does not declare any attributes.

'Activities_IntermediateActivities_CentralBufferNode' represents an important domain concept.
It does not declare any attributes.

'Activities_BasicActivities_ObjectFlow' represents an important domain concept.
It has the following attributes: 'ordering', which is of type str; 'isMultireceive', which is of type bool; 'isControlType', which is of type bool; 'isMulticast', which is of type bool.

